record_id,date,Lantai_No_mean,Lantai_No_max,Lantai_No_min,Lantai_No_std,Lantai_No_count,Occupansi_mean,Occupansi_max,Occupansi_min,Occupansi_std,Occupansi_count,building,category,system_type,level,meter_id,description,source_file,file_path,processed_ts
670,2024-10-30,4.77,8,1,2.07,224,7.47,258,0,18.03,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
671,2024-10-31,4.78,8,1,2.07,223,7.37,275,0,19.1,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
672,2024-11-01,4.78,8,1,2.09,223,7.57,204,0,14.91,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
673,2024-11-02,4.77,8,1,2.1,226,7.09,229,0,16.2,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
674,2024-11-03,4.76,8,1,2.09,226,7.52,228,0,16.17,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
675,2024-11-04,4.81,8,1,2.09,227,7.53,275,0,19.1,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
676,2024-11-05,4.77,8,1,2.09,226,7.46,287,0,19.6,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
677,2024-11-06,4.76,8,1,2.1,225,7.53,274,0,19.17,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
678,2024-11-07,4.8,8,1,2.09,227,7.46,208,0,14.71,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
679,2024-11-08,4.78,8,1,2.08,227,6.89,246,0,17.07,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
680,2024-11-09,4.81,8,1,2.08,225,7.3,201,0,14.58,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
681,2024-11-10,4.79,8,1,2.09,228,7.77,230,0,16.03,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
682,2024-11-11,4.76,8,1,2.08,223,7.87,259,0,18.39,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
683,2024-11-12,4.8,8,1,2.08,228,7.4,210,0,15.12,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
684,2024-11-13,4.82,8,1,2.07,229,7.7,240,0,16.91,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
685,2024-11-14,4.75,8,1,2.08,227,7.39,237,0,16.58,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
686,2024-11-15,4.83,8,1,2.08,226,7.72,264,0,18.37,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
687,2024-11-16,4.8,8,1,2.08,226,7.54,286,0,19.62,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
688,2024-11-17,4.78,8,1,2.09,227,7.12,211,0,14.97,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
689,2024-11-18,4.79,8,1,2.08,228,7.57,257,0,17.74,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
690,2024-11-19,4.78,8,1,2.09,222,6.93,245,0,17.24,222,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
691,2024-11-20,4.78,8,1,2.08,229,7.19,218,0,15.43,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
692,2024-11-21,4.78,8,1,2.09,226,7.65,276,0,19.08,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
693,2024-11-22,4.79,8,1,2.09,229,7.31,285,0,19.31,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
694,2024-11-23,4.8,8,1,2.09,225,7.68,264,0,18.29,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
695,2024-11-24,4.8,8,1,2.08,227,7.41,249,0,17.54,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
696,2024-11-25,4.81,8,1,2.08,228,7.16,211,0,14.92,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
697,2024-11-26,4.78,8,1,2.09,230,7.43,200,0,14.33,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
698,2024-11-27,4.74,8,1,2.08,223,7.5,289,0,19.85,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
699,2024-11-28,4.8,8,1,2.09,223,7.09,263,0,18.25,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
700,2024-11-29,4.73,8,1,2.1,223,7.51,270,0,18.78,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
701,2024-11-30,4.77,8,1,2.09,224,7.43,274,0,19.02,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
702,2024-12-01,4.79,8,1,2.08,232,7.44,285,0,19.53,232,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
703,2024-12-02,4.81,8,1,2.09,228,7.23,207,0,14.76,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
704,2024-12-03,4.78,8,1,2.08,223,7.65,268,0,18.63,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
705,2024-12-04,4.77,8,1,2.09,226,7.83,266,0,18.46,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
706,2024-12-05,4.77,8,1,2.09,224,7.21,248,0,17.51,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
707,2024-12-06,4.79,8,1,2.1,223,7.61,247,0,17.34,223,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
708,2024-12-07,4.75,8,1,2.08,225,7.44,290,0,19.86,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
709,2024-12-08,4.79,8,1,2.07,224,7.53,246,0,17.45,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
710,2024-12-09,4.77,8,1,2.09,224,7.38,209,0,14.89,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
711,2024-12-10,4.75,8,1,2.07,228,7.61,219,0,15.49,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
712,2024-12-11,4.75,8,1,2.09,224,7.76,270,0,18.87,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
713,2024-12-12,4.8,8,1,2.08,231,8.08,272,0,18.74,231,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
714,2024-12-13,4.81,8,1,2.08,226,7.44,287,0,19.7,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
715,2024-12-14,4.8,8,1,2.1,224,7.26,226,0,16.05,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
716,2024-12-15,4.78,8,1,2.1,224,7.8,255,0,17.96,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
717,2024-12-16,4.81,8,1,2.09,224,7.91,298,0,20.7,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
718,2024-12-17,4.78,8,1,2.07,224,7.33,219,0,15.55,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
719,2024-12-18,4.78,8,1,2.07,226,7.41,237,0,16.6,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
720,2024-12-19,4.79,8,1,2.07,230,7.24,203,0,14.24,230,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
721,2024-12-20,4.79,8,1,2.09,226,7.42,204,0,14.44,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
722,2024-12-21,4.83,8,1,2.08,228,7.81,300,0,20.45,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
723,2024-12-22,4.78,8,1,2.09,224,7.71,263,0,18.54,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
724,2024-12-23,4.8,8,1,2.08,229,7.63,274,0,18.7,229,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
725,2024-12-24,4.79,8,1,2.08,228,7.27,203,0,14.58,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
726,2024-12-25,4.79,8,1,2.08,228,7.38,243,0,16.95,228,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
727,2024-12-26,4.78,8,1,2.08,232,7.19,233,0,16.2,232,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
728,2024-12-27,4.75,8,1,2.07,225,7.72,276,0,19.17,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
729,2024-12-28,4.77,8,1,2.07,225,7.92,296,0,20.57,225,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
730,2024-12-29,4.78,8,1,2.09,227,7.58,273,0,18.99,227,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
731,2024-12-30,4.79,8,1,2.08,226,7.77,222,0,15.75,226,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
732,2024-12-31,4.79,8,1,2.09,224,7.52,284,0,19.59,224,OPMC,OCCUPANCY,OCCUPANCY_SENSOR,General,251400904,OPMC OCCUPANCY_SENSOR Daily Aggregated Data,DataOccupansi.csv,project/data/raw/occupancy/,2025-08-06 19:36:12
