record_id,date,building,level,category,system_type,id_meter_id,id_id,id_stand_energy_kirim,energy_kwh_total,energy_kwh_daily,energy_voltage_l1,energy_voltage_l2,energy_voltage_l3,energy_current_l1,energy_current_l2,energy_current_l3,energy_frequency,energy_power_factor,energy_reactive_import,energy_reactive_export,energy_apparent_import,energy_apparent_export,energy_signal_strength,occupancy_floor_number_mean,occupancy_floor_number_max,occupancy_floor_number_min,occupancy_floor_number_std,occupancy_floor_number_count,occupancy_count_mean,occupancy_count_max,occupancy_count_min,occupancy_count_std,occupancy_count_datapoints,temp_floor,temperature_celsius_mean,temperature_celsius_max,temperature_celsius_min,temperature_celsius_std,temperature_celsius_count,id_n_id,id_stand_energy_terima,lokasi,data_points_count,,,,,,,,
6605,3/23/2024,OPMC,L5,SDP,SDP,251400323,1060836,76626354.05,7662.635405,36.79207207,227.9324324,228.1891892,230.2162162,1,1,0,50.02202703,0.67232973,10500618.07,5399868.568,83795738.15,0,-106.3918919,2.91,4.576931669,1.664480367,1.33,232,6.1,17.5,0.2,7,275,5,26,29.2,23.2,1.1,29,23,0,101,1,,,,,,,,
6606,3/24/2024,OPMC,L5,SDP,SDP,251400323,1064829,76723040,7672.304,9.668594595,228.1714286,228.3714286,230.4714286,1,1,0,50.01371429,0.69959,10521181.9,5428416.2,83935726.11,0,-106.4,3.05,4.416065943,1.95965297,1.64,221,15.3,31.9,2.3,11,214,5,25.4,27.8,22.8,1.3,36,23,0,101,1,,,,,,,,
6607,3/25/2024,OPMC,L5,SDP,SDP,251400323,1070763,76974868.09,7697.486809,25.18280851,224.3191489,222.8510638,227.4680851,4.468085106,9.063829787,2.574468085,50.02212766,0.91843617,10548719.02,5459282.936,84222397.51,0,-99.82978723,5.01,7.50771421,3.499416828,1.03,247,28,40.7,21.9,10.3,273,5,25.2,28.6,23.4,1,36,23,0,101,1,,,,,,,,
6608,3/26/2024,OPMC,L5,SDP,SDP,251400323,1077697,77416781.43,7741.678143,44.19133435,227.0857143,227.3,229.5142857,1.742857143,1.885714286,0.614285714,50.01414286,0.788197143,10587695.37,5504807.857,84701302.59,0,-104.0285714,4.96,6.374571748,3.211228137,1.9,223,37.9,58,28.6,5.6,278,5,25.3,28.5,23.1,1,30,23,0,101,1,,,,,,,,
6609,3/27/2024,OPMC,L5,SDP,SDP,251400323,1083485,77952030.77,7795.203077,53.52493407,228.5384615,228.8205128,230.8461538,1.435897436,1.205128205,0.538461538,50.01923077,0.766753846,10636418.13,5562963.872,85281076.41,0,-99.43589744,3.79,5.902370054,2.718323552,1.16,224,32.2,48.7,25.4,7.4,265,5,25.7,27.8,23.4,1,30,23,0,101,1,,,,,,,,
6610,3/28/2024,OPMC,L5,SDP,SDP,251400323,1089769,78261037.78,7826.103778,30.90070085,225.8,223.7777778,228.8222222,4.244444444,9.111111111,1.977777778,50.01177778,0.902402222,10669527.2,5592610.378,85616847.87,0,-101.2,5.07,7.0435886,3.2478444,1.59,230,27.1,50.8,17.1,5.9,234,5,24.5,28,22.6,1.8,23,23,0,101,1,,,,,,,,
6611,3/29/2024,OPMC,L5,SDP,SDP,251400323,1100249,78566616.67,7856.661667,30.55788889,228.8,229.0666667,230.9333333,1,1,0,49.99633333,0.66788,10706670.47,5640215.1,85974456.3,0,-105.8666667,1.94,4.641089936,1,1.17,210,34.6,50.5,21.4,6.6,279,5,24.6,28.4,22.4,1.4,24,23,0,101,1,,,,,,,,
6612,3/30/2024,OPMC,L5,SDP,SDP,251400323,1102269,78662404.94,7866.240494,9.57882716,228.037037,228.6419753,230.7530864,1.691358025,1.148148148,0.666666667,50.00864198,0.81298642,10718320.94,5664119.049,86096714.21,0,-104.5555556,1.79,3.46821254,1,1.02,247,12.7,34.3,5.9,6.1,227,5,25.2,27.8,22.4,1.2,32,23,0,101,1,,,,,,,,
6613,3/31/2024,OPMC,L5,SDP,SDP,251400323,1108503,78759152.46,7875.915246,9.674752074,227.8770492,227.9672131,230.1557377,1,1,0,50.00336066,0.715645082,10733014.07,5688751.885,86222477.75,0,-100.4262295,2.34,4.408465791,1.058570206,1.04,234,10.7,26.4,0,8.7,257,5,24.9,27.9,22.8,1.6,36,23,0,101,1,,,,,,,,
6614,4/1/2024,OPMC,L5,SDP,SDP,251400323,1114623,79174056.76,7917.405676,41.49042977,227.6486486,228.1351351,230.2162162,2.081081081,1.783783784,0.648648649,50.01108108,0.821491892,10777554.62,5731231.027,86681903.35,0,-99,4.41,5.767763502,2.416094776,0.54,192,41.2,60.6,27,5.1,253,5,25.9,29.6,24,1.9,37,23,0,101,1,,,,,,,,
6615,4/2/2024,OPMC,L5,SDP,SDP,251400323,1121435,79286137.5,7928.61375,11.20807432,230,230,232.125,1,1,0,49.99875,0.6815,10788873.75,5744160,86806647.5,0,-105,4.12,6.441849138,2.945527954,0.73,201,41.1,55.5,34.5,8.8,228,5,26,28.3,24,2,30,23,0,101,1,,,,,,,,
6616,4/3/2024,OPMC,L5,SDP,SDP,251400323,1127731,79939822.64,7993.982264,65.36851415,227.0283019,226.2830189,229.7924528,2.896226415,5.320754717,1.254716981,50.01707547,0.836204717,10855641.44,5803776.925,87515003.12,0,-102.3396226,1.66,4.650296605,1,1.13,247,32.1,54.3,21.7,10.7,271,5,24.6,27.8,21.9,0.9,32,23,0,101,1,,,,,,,,
6617,4/4/2024,OPMC,L5,SDP,SDP,251400323,1134431,80525118.42,8052.511842,58.52957795,227.2894737,227.5,229.6315789,1.157894737,1.263157895,0.473684211,50.01184211,0.743565789,10912691.53,5859766.316,88142290.68,0,-105.0526316,3.71,5.509972154,2.200936513,0.53,198,40.3,52.7,27.7,9.3,237,5,24.5,27.9,21.9,0.8,22,23,0,101,1,,,,,,,,
6618,4/5/2024,OPMC,L5,SDP,SDP,251400323,1141425,80754514.81,8075.451481,22.93963938,226.2839506,225.9135802,229.2592593,3.320987654,5.62962963,1.172839506,50.01617284,0.841840741,10936123.49,5887907.975,88395506.9,0,-101.9382716,4.47,7.317896733,2.804425738,1.07,191,16.6,30.7,8.7,8.2,202,5,26,29.1,23.1,0.8,39,23,0,101,1,,,,,,,,
6619,4/6/2024,OPMC,L5,SDP,SDP,251400323,1148899,81095045.45,8109.504545,34.05306397,228.4155844,228.9220779,231,1,1,0,50.01415584,0.698538961,10970428.57,5934972.156,88776904.03,0,-102.7662338,3.76,5.676948968,2.010743298,1.86,232,9,33.2,0,8,209,5,24.9,28.6,22.7,1.2,28,23,0,101,1,,,,,,,,
6620,4/7/2024,OPMC,L5,SDP,SDP,251400323,1155693,81196008.33,8119.600833,10.09628788,227.375,227.75,229.8333333,1.055555556,1.013888889,0.013888889,50.01125,0.7254875,10994986.29,5961055.125,88918639.85,0,-103.25,1.82,4.621862687,1,0.84,229,11.2,35.5,5.8,9.9,269,5,25.2,29.2,23.3,1.6,28,23,0,101,1,,,,,,,,
6621,4/8/2024,OPMC,L5,SDP,SDP,251400323,1163055,81260915.58,8126.091558,6.490725108,227.4025974,227.8961039,229.8181818,1,1,0,50.01155844,0.715057143,11011706.27,5976291.234,89008574.78,0,-101.2857143,1.74,2.984258427,1,1.51,194,47.1,70.8,32.2,9.6,261,5,25.9,29.4,23,1.1,31,23,0,101,1,,,,,,,,
6622,4/9/2024,OPMC,L5,SDP,SDP,251400323,1175493,81397207.14,8139.720714,13.62915584,226.2857143,226.7142857,228.7857143,1,1,0,49.99285714,0.725764286,11047127.54,6006115.393,89196500,0,-103.5714286,2.25,3.884042046,1,1.67,205,39.9,62.4,32.5,11.7,270,5,24.4,27,22,1.3,36,23,0,101,1,,,,,,,,
6623,4/10/2024,OPMC,L5,SDP,SDP,251400323,1177583,81460380.39,8146.038039,6.31732493,226.4117647,226.6666667,228.7254902,1,1,0,50.00843137,0.729341176,11063434.88,6020372,89283386.8,0,-104.1568627,1.92,2.996058643,1,1.04,232,32.6,52.2,21.5,7.3,211,5,26,28.6,23.5,1.8,25,23,0,101,1,,,,,,,,
6624,4/16/2024,OPMC,L5,SDP,SDP,251400323,1187273,82316980.56,8231.698056,85.66001634,227.25,227.9166667,229.8611111,2.222222222,1.611111111,0.722222222,50.01777778,0.820811111,11217782.94,6164616.306,90350993.47,0,-105.6666667,4.24,6.29594396,3.076273383,1.69,193,33.1,48.7,18.1,11.5,261,5,23.7,27.6,21.1,1.9,24,23,0,101,1,,,,,,,,
6625,4/17/2024,OPMC,L5,SDP,SDP,251400323,1188366,82660072.73,8266.007273,34.30921717,226.75,227.2272727,229.4772727,2.954545455,2.909090909,1.227272727,50.02431818,0.851977273,11258228.61,6189920.795,90719776.2,0,-104.9772727,5.47,6.603733205,3.751925622,1.75,236,40.4,55.8,29.4,11.4,221,5,26.2,29.1,23.7,1.4,26,23,0,101,1,,,,,,,,
6626,4/19/2024,OPMC,L5,SDP,SDP,251400323,1195507,83485621.79,8348.562179,82.55490676,224.3974359,224.6923077,227.3076923,3.5,4.256410256,1.923076923,50.00923077,0.903916667,11338063.62,6259365.026,91607798.58,0,-107.3076923,3.02,4.419677824,1.147452034,0.79,204,37.9,57.1,23.1,8.5,279,5,25.3,28.2,22.8,1,38,23,0,101,1,,,,,,,,
6627,4/20/2024,OPMC,L5,SDP,SDP,251400323,1199641,83707650,8370.765,22.20282051,228.1956522,228.4130435,230.2391304,1,1,0,50.00826087,0.73011087,11363185.2,6297477,91874295.61,0,-106.2608696,1,3.803668239,1,2.36,222,15.3,31.5,2.2,11.6,220,5,24,27.2,21.9,0.9,22,23,0,101,1,,,,,,,,
6628,4/21/2024,OPMC,L5,SDP,SDP,251400323,1200980,83773972.73,8377.397273,6.632272727,228.3246753,228.5714286,230.4935065,1,1,0,50.00493506,0.720475325,11378678.1,6312216.078,91964726.13,0,-108.7792208,1,3.851624904,1,2.3,231,20.4,38.4,15.2,7.1,233,5,24.2,26.8,21.5,1.2,30,23,0,101,1,,,,,,,,
6629,4/22/2024,OPMC,L5,SDP,SDP,251400323,1205313,84181551.65,8418.155165,40.75789211,225.8791209,223.5714286,228.1978022,3.505494505,9.538461538,2.010989011,50.01736264,0.920036264,11433204.1,6342229.769,92411901.09,0,-109.5384615,4.94,6.304124561,3.422507332,1.14,235,36.5,55.9,25.2,8.4,256,5,25.6,29.2,23.7,1.3,39,23,0,101,1,,,,,,,,
6630,4/23/2024,OPMC,L5,SDP,SDP,251400323,1207910,84757428.5,8475.74285,57.58768516,225.825,223.56,228.335,3.59,9.21,1.69,50.02075,0.8891245,11512931.21,6369702.765,93021779.01,0,-107.12,3.63,6.570466588,1.735317568,1.09,213,41.5,51.6,30.8,11.8,216,5,23.7,26.9,21.8,2,21,23,0,101,1,,,,,,,,
6631,4/24/2024,OPMC,L5,SDP,SDP,251400323,1213871,85172867.44,8517.286744,41.54389419,228.4186047,228.7209302,230.627907,1,1,0,50.00325581,0.650272093,11568140.74,6392395.442,93466140.42,0,-108.5581395,3.49,4.676392243,1.942211299,1.38,201,39,61.6,28.5,9.3,276,5,24.3,27.7,22.4,1.2,35,23,0,101,1,,,,,,,,
6632,4/25/2024,OPMC,L5,SDP,SDP,251400323,1221345,85817790.91,8581.779091,64.49234672,226.6166008,225.6640316,229.0671937,2.747035573,5.553359684,1.343873518,50.01422925,0.824417787,11626715.77,6436725.506,94152650.67,0,-105.43083,4.36,6.213820852,3.151120242,1.51,249,32.8,48.2,18.4,11.1,259,5,25.9,29.7,23.5,1.1,22,23,0,101,1,,,,,,,,
6633,4/26/2024,OPMC,L5,SDP,SDP,251400323,1228799,86208691.36,8620.869136,39.09004489,226.1604938,225.1975309,228.691358,2.518518519,5.654320988,1.098765432,50.00135802,0.81038642,11666553.32,6465644.531,94573047.33,0,-103.4444444,4.62,6.184599046,3.215655897,1.35,186,46.9,66.3,32.9,11.2,220,5,25.7,29.1,23.7,2,32,23,0,101,1,,,,,,,,
6634,4/27/2024,OPMC,L5,SDP,SDP,251400323,1239560,86650171.83,8665.017183,44.1480473,227.6197183,227.9014085,229.6478873,1,1,0,50.00619718,0.687143662,11730318.14,6492217.915,95048804.7,0,-103.4366197,1,3.20105794,1,1.21,211,6.6,25.2,1.5,6.5,265,5,23.8,27.1,22.2,1.4,31,23,0,101,1,,,,,,,,
6635,4/28/2024,OPMC,L5,SDP,SDP,251400323,1258430,86777350,8677.735,12.7178169,227.5,227.7142857,229.547619,1,1,0,50.00547619,0.707445238,11763857.48,6525159.095,95231989.26,0,-101.7857143,5.01,6.176387844,3.989897423,1.85,195,5.8,29.3,0,7.4,248,5,26.1,28.4,23.8,1.5,39,23,0,101,1,,,,,,,,
6636,4/29/2024,OPMC,L5,SDP,SDP,251400323,1265546,87107350,8710.735,33,225.6842105,224.4473684,228.4605263,3.802631579,7.657894737,2.131578947,50.00644737,0.927805263,11800391.55,6550185.224,95590463.75,0,-104.6842105,1.74,3.243617976,1,1.67,229,53.7,74.1,39.2,6.5,261,5,24.6,26.6,22.9,1,32,23,0,101,1,,,,,,,,
6637,4/30/2024,OPMC,L5,SDP,SDP,251400323,1276892,87493605.22,8749.360522,38.62552174,224.1913043,222.0869565,227,4.52173913,9.973913043,2.347826087,50.01208696,0.94389913,11838888.47,6581237.417,96005756.07,0,-103.7652174,4.55,5.810268077,2.89208851,1.32,242,31.1,47.8,18.2,10.8,277,5,25.5,29.2,23.4,1.1,34,23,0,101,1,,,,,,,,
6638,5/1/2024,OPMC,L5,SDP,SDP,251400323,1283357,87880227.72,8788.022772,38.66225054,227.6237624,227.8217822,229.9108911,1,1,0,50.0009901,0.682487129,11883142.08,6609898.139,96427646.39,0,-108.0990099,4.49,5.812129231,3.048264121,2.09,183,35,45.9,23.5,8.3,227,5,25.4,29,23.5,1,23,23,0,101,1,,,,,,,,
6639,5/3/2024,OPMC,L5,SDP,SDP,251400323,1291533,88593437.84,8859.343784,71.32101151,224.0810811,222.1891892,227.1891892,4.837837838,10.08108108,2.621621622,50.01297297,0.972375676,11968804.95,6663989.378,97207648.16,0,-104.1621622,3.97,5.102809325,2.177670662,2.1,211,29.8,52.7,18.4,9,231,5,26.1,29.1,23.4,1.6,26,23,0,101,1,,,,,,,,
6640,5/4/2024,OPMC,L5,SDP,SDP,251400323,1298924,88996336.59,8899.633659,40.28987475,227.3902439,227.4634146,229.3658537,1,1,0.024390244,50.00780488,0.670102439,12020482.61,6697335.561,97653565.68,0,-107.2439024,4.66,7.397697745,2.729136675,1.85,216,14.7,37.1,1.7,11.6,213,5,24.9,27.1,23.1,1.2,24,23,0,101,1,,,,,,,,
6641,5/5/2024,OPMC,L5,SDP,SDP,251400323,1304818,89047866.67,8904.786667,5.15300813,229.4545455,229.5454545,232.030303,1,1,0,50,0.675884848,12035114.73,6709615.091,97728560.39,0,-104.6969697,3.72,6.319371379,2.525596441,2.06,236,10.7,23.3,4.2,10.7,204,5,23.8,26.2,20.8,1.6,22,23,0,101,1,,,,,,,,
6642,5/6/2024,OPMC,L5,SDP,SDP,251400323,1310293,89506190,8950.619,45.83233333,225.8714286,223.9714286,228.6714286,3.442857143,8.542857143,1.614285714,50.01557143,0.88692,12097130.77,6744812.243,98243355.83,0,-104.9857143,2.78,4.534601677,1.260923826,1.47,206,38.8,63,27.7,5.1,222,5,24.6,28.3,22.4,1.6,38,23,0,101,1,,,,,,,,
6643,5/7/2024,OPMC,L5,SDP,SDP,251400323,1312721,89947454.55,8994.745455,44.12645455,228.012987,227.4415584,230.5194805,2.220779221,4.155844156,0.844155844,50.01467532,0.793471429,12144471.44,6771109.675,98713685.68,0,-103.3376623,7.19,8,5.798413852,1.66,180,8.6,19.9,0,11.1,232,5,25.1,27.7,22.2,1.3,23,23,0,101,1,,,,,,,,
6644,5/8/2024,OPMC,L5,SDP,SDP,251400323,1316485,90299248.39,9029.924839,35.17938416,228.6129032,228.7419355,230.8064516,1,1,0,49.99516129,0.676403226,12182883.45,6795589.258,99092864.58,0,-104.0967742,3.22,5.726964751,1.732351484,1.56,189,39.6,60,33.7,10.7,275,5,24.6,28.4,22.1,1.6,22,23,0,101,1,,,,,,,,
6645,5/9/2024,OPMC,L5,SDP,SDP,251400323,1319744,90720959.2,9072.09592,42.17108129,227.8,228.152,230.168,1,1,0,50.01928,0.6964504,12228333.57,6827573.256,99552396.34,0,-109.6,3.77,6.143988982,2.370937178,1.2,230,38.3,51.8,32.4,7.7,258,5,25.1,27.6,22.8,1.4,32,23,0,101,1,,,,,,,,
6646,5/10/2024,OPMC,L5,SDP,SDP,251400323,1324997,90838746.51,9083.874651,11.77873116,227.744186,228.0232558,229.8837209,1,1,0,50.01034884,0.702239535,12260947.59,6853528.198,99719202.01,0,-103.2906977,3.3,6.089126082,1.868429285,2.04,248,45.1,63.1,34.8,8.8,246,5,25.5,29.5,23.2,1.5,32,23,0,101,1,,,,,,,,
6647,5/11/2024,OPMC,L5,SDP,SDP,251400323,1327922,90925262.16,9092.526216,8.651565053,228.0135135,228.3243243,230.3783784,1,1,0,50.00581081,0.714758108,12285344.78,6871550.095,99840612.34,0,-102.3513514,3.43,6.174424463,1.489922925,1.1,245,8.7,21.6,0,11.5,258,5,24.4,26.8,22.5,1.5,21,23,0,101,1,,,,,,,,
6648,5/12/2024,OPMC,L5,SDP,SDP,251400323,1331604,90991474.47,9099.147447,6.621230592,227.5957447,227.8297872,230.106383,1,1,0.319148936,49.99723404,0.741410638,12303588.38,6885394.809,99932352.15,0,-103.8723404,2.58,5.570550617,1,2.18,240,12.2,32.6,2.1,9.6,243,5,24.8,27.6,22.3,1.8,39,23,0,101,1,,,,,,,,
6649,5/13/2024,OPMC,L5,SDP,SDP,251400323,1334481,91364355.56,9136.435556,37.28810875,223.8888889,220,226.8888889,5,14.22222222,2.111111111,50.01,0.9729,12359218.67,6913073.111,100345929.3,0,-106.5555556,3.81,5.120305342,2.004130877,2.23,219,38.8,62.1,28.9,10,224,5,26.9,30.1,25.4,2,39,23,0,101,1,,,,,,,,
6650,5/14/2024,OPMC,L5,SDP,SDP,251400323,1337458,91899236.36,9189.923636,53.48808081,225.7792208,224.5194805,228.6233766,3.116883117,7.194805195,1.506493506,50.01298701,0.877046753,12422363.64,6943537.065,100917244.7,0,-102.3766234,5.2,7.797536926,3.466864277,0.76,212,39.2,55,30.2,8.2,200,5,24.2,26.5,21.3,1.4,29,23,0,101,1,,,,,,,,
6651,5/15/2024,OPMC,L5,SDP,SDP,251400323,1340283,92353869.06,9235.386906,45.46327011,226.5755396,224.1726619,229.1510791,3.244604317,9.316546763,1.330935252,50.01705036,0.886672662,12476381.2,6970187.921,101403958.7,0,-102.4892086,4.49,6.819009459,2.798390475,0.67,199,34.5,47.1,21.1,5.6,203,5,24.5,27.9,21.5,1.5,34,23,0,101,1,,,,,,,,
6652,5/16/2024,OPMC,L5,SDP,SDP,251400323,1347757,93124629.73,9312.462973,77.0760665,225.3513514,224.0405405,228.4594595,3.608108108,8.108108108,1.459459459,50.00716216,0.915768919,12624477.27,6994632.527,102225536.2,0,-103.7027027,5.12,7.64708449,3.449927157,1.41,184,43.3,64.7,30.8,5.5,237,5,24.2,27.5,22.1,1.6,27,23,0,101,1,,,,,,,,
6653,5/17/2024,OPMC,L5,SDP,SDP,251400323,1355499,93556945.45,9355.694545,43.23157248,224.2424242,222.5353535,227.2020202,3.727272727,8.919191919,1.717171717,50.00181818,0.877864646,12673706.78,7027010.354,102692576.1,0,-105.1010101,2.46,5.449460089,1,1.7,249,29.9,42.5,22.7,7.8,225,5,24.9,27.3,22.8,1.6,29,23,0,101,1,,,,,,,,
6654,5/18/2024,OPMC,L5,SDP,SDP,251400323,1362339,93900320.63,9390.032063,34.33751804,228.5714286,229.4603175,231.3333333,1.80952381,1.238095238,0.53968254,49.9984127,0.777798413,12709080.54,7061270.413,103070046.1,0,-102.9365079,4.79,6.646357467,3.532412388,1.8,190,7,24.6,0,5.3,227,5,25,28.8,22.7,1.9,27,23,0,101,1,,,,,,,,
6655,5/19/2024,OPMC,L5,SDP,SDP,251400323,1375713,94018140,9401.814,11.78193651,226.9777778,227.3777778,229.5111111,1,1,0.044444444,50.02177778,0.70286,12728995.02,7087782.844,103223333.6,0,-105.1777778,3.94,6.366188924,2.760414643,1.56,238,9.6,32.9,0,7.6,265,5,23.9,27.1,21.2,1.4,29,23,0,101,1,,,,,,,,
6656,5/20/2024,OPMC,L5,SDP,SDP,251400323,1383816,94179713.16,9417.971316,16.15731579,226.3815789,225.6842105,229.2368421,2.447368421,5.263157895,1.131578947,50.02868421,0.800036842,12754854.04,7106433.408,103414646.3,0,-106.4868421,4.63,7.135934403,2.912259775,0.81,207,39.5,50.8,33.6,10.2,268,5,24.5,27.1,22.7,1.9,33,23,0,101,1,,,,,,,,
6657,5/21/2024,OPMC,L5,SDP,SDP,251400323,1394856,94813103.59,9481.310359,63.33904318,226.6538462,225.2384615,229.2333333,2.935897436,6.812820513,1.387179487,50.00833333,0.843072051,12815460.85,7145235.969,104089240.8,0,-104.8923077,2.39,4.973379837,1,2.06,238,37,47.3,26.9,5.7,261,5,24.3,27.6,21.4,1.4,30,23,0,101,1,,,,,,,,
6658,5/22/2024,OPMC,L5,SDP,SDP,251400323,1407968,95362853.51,9536.285351,54.9749919,226.4912281,224.9912281,229.1140351,3.140350877,7.596491228,1.596491228,50.01157895,0.860564035,12871543.76,7174732.246,104674940.2,0,-100.9210526,4.32,5.484590579,2.43565324,1.04,225,31.8,55.7,24.7,11.7,207,5,25.2,27.3,22.5,1,37,23,0,101,1,,,,,,,,
6659,5/23/2024,OPMC,L5,SDP,SDP,251400323,1420084,95748220.51,9574.822051,38.5367004,228.2307692,228.4871795,230.6153846,0.961538462,1,0,50.01166667,0.663674359,12932495.82,7198254.346,105101224.2,0,-100.1794872,4.38,5.676566427,2.6197488,0.97,198,41.3,51.4,31.1,7.1,261,5,24.2,27.9,21.8,1.1,32,23,0,101,1,,,,,,,,
6660,5/24/2024,OPMC,L5,SDP,SDP,251400323,1432890,95799158.06,9579.915806,5.09375517,229.3870968,229.6774194,231.7741935,1,1,0,50.00677419,0.672035484,12947965.68,7210748.516,105176722.4,0,-100.1935484,4.88,6.560180487,3.387486655,1.26,237,39.5,54.9,28.1,7.9,214,5,23.1,25.4,20.7,1.4,37,23,0,101,1,,,,,,,,
6661,5/25/2024,OPMC,L5,SDP,SDP,251400323,1446838,95976670.27,9597.667027,17.75122058,227.7702703,227.8918919,229.8378378,1,1,0,50.00810811,0.671860811,12980174.12,7244162,105407119.6,0,-99.68918919,1.47,4.436069838,1,1.32,192,11.5,26.3,3.1,11.8,222,5,24.4,27.2,22.1,1.3,24,23,0,101,1,,,,,,,,
6662,5/26/2024,OPMC,L5,SDP,SDP,251400323,1455554,96052150,9605.215,7.547972973,227.8207547,228.2264151,230.1698113,1.254716981,1.08490566,0.367924528,50.01141509,0.745467925,12999110.92,7261148.151,105512784.2,0,-100.5377358,3.27,5.666720012,1.764310581,1.47,181,11,31.1,3.3,8.5,251,5,24.2,27.4,21.6,0.8,29,23,0,101,1,,,,,,,,
