time,relative_humidity_2m (%),dew_point_2m (°C),apparent_temperature (°C),precipitation (mm),pressure_msl (hPa),surface_pressure (hPa),evapotranspiration (mm),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h),soil_temperature_18cm (°C),is_day (),sunshine_duration (s),uv_index (),direct_radiation (W/m²),temperature_2m (°C),showers (mm),cloud_cover (%),weather_description
2024-11-18 08:00:00,83,24.7,34.0,0.0,1009.3,1006.4,0.14,0.64,2.5,98,9.0,29.6,1,3600.0,2.95,132.0,27.9,0.0,97,Overcast
2024-11-18 09:00:00,75,24.1,34.6,0.1,1008.9,1006.1,0.24,1.0,4.2,70,10.4,29.6,1,3600.0,5.1,272.0,29.0,0.1,100,Overcast
2024-11-18 10:00:00,68,23.8,36.4,0.0,1008.5,1005.7,0.34,1.39,4.6,45,12.2,29.7,1,3600.0,7.15,381.0,30.4,0.0,100,Overcast
2024-11-18 11:00:00,65,24.0,37.5,0.0,1008.0,1005.2,0.37,1.6,5.5,23,13.7,29.8,1,3600.0,8.65,342.0,31.4,0.0,100,Overcast
2024-11-18 12:00:00,64,24.2,37.6,0.0,1007.4,1004.6,0.37,1.7,7.3,9,16.9,30.0,1,3600.0,8.8,314.0,31.9,0.0,100,Overcast
2024-11-18 13:00:00,67,24.5,36.4,0.7,1006.8,1004.0,0.34,1.51,9.0,360,21.2,30.2,1,3600.0,8.5,196.0,31.4,0.7,100,Rain showers: Slight
2024-11-18 14:00:00,69,24.3,35.5,1.2,1005.9,1003.1,0.34,1.36,9.7,2,22.0,30.5,1,3600.0,6.05,182.0,30.6,1.2,100,Rain showers: Slight
2024-11-18 15:00:00,68,23.8,35.3,0.2,1005.5,1002.7,0.26,1.38,7.2,6,21.2,30.6,1,2570.09,4.9,105.0,30.4,0.2,100,Rain showers: Slight
2024-11-18 16:00:00,67,23.6,35.4,0.1,1005.7,1002.9,0.21,1.43,5.9,14,15.8,30.8,1,2536.85,3.25,77.0,30.4,0.1,100,Overcast
2024-11-18 17:00:00,70,23.7,34.8,0.1,1006.4,1003.6,0.15,1.25,5.2,25,13.3,30.9,1,34.7,1.25,19.0,29.7,0.1,100,Overcast
2024-11-18 18:00:00,75,24.0,34.4,0.2,1007.4,1004.6,0.08,0.99,4.0,27,11.5,30.9,0,0.0,0.15,0.0,28.9,0.2,100,Rain showers: Slight
2024-11-18 19:00:00,79,24.3,34.4,0.2,1007.9,1005.0,0.04,0.81,1.1,360,8.3,30.9,0,0.0,0.0,0.0,28.3,0.2,98,Partly cloudy
2024-11-18 20:00:00,81,24.5,34.4,0.8,1009.0,1006.1,0.02,0.72,0.4,360,2.9,30.9,0,0.0,0.0,0.0,28.1,0.8,100,Thunderstorm: Slight or moderate
2024-11-18 21:00:00,83,24.6,34.1,0.7,1009.6,1006.7,0.02,0.63,0.7,270,1.8,30.8,0,0.0,0.0,0.0,27.8,0.7,100,Rain showers: Slight
2024-11-18 22:00:00,86,24.7,33.6,1.1,1009.8,1006.9,0.02,0.51,1.4,270,3.2,30.7,0,0.0,0.0,0.0,27.3,1.1,100,Thunderstorm: Slight or moderate
2024-11-18 23:00:00,88,24.8,33.3,0.5,1009.5,1006.6,0.02,0.43,2.1,239,4.3,30.6,0,0.0,0.0,0.0,27.0,0.5,82,Rain showers: Slight
2024-11-19 00:00:00,89,24.7,32.8,0.2,1009.1,1006.2,0.02,0.38,2.6,236,5.4,30.5,0,0.0,0.0,0.0,26.7,0.2,78,Partly cloudy
2024-11-19 01:00:00,90,24.5,32.4,0.0,1008.8,1005.9,0.02,0.34,2.0,225,6.5,30.3,0,0.0,0.0,0.0,26.3,0.0,76,Overcast
2024-11-19 02:00:00,91,24.5,32.2,0.0,1008.2,1005.3,0.01,0.3,2.1,239,4.7,30.2,0,0.0,0.0,0.0,26.1,0.0,79,Partly cloudy
2024-11-19 03:00:00,92,24.5,32.0,0.0,1007.8,1004.9,0.01,0.27,1.9,248,4.0,30.1,0,0.0,0.0,0.0,25.9,0.0,92,Overcast
2024-11-19 04:00:00,92,24.3,31.7,0.0,1008.0,1005.1,0.01,0.26,1.8,259,4.0,29.9,0,0.0,0.0,0.0,25.7,0.0,97,Overcast
2024-11-19 05:00:00,93,24.2,31.5,0.0,1008.6,1005.7,0.01,0.23,1.6,243,3.6,29.8,0,0.0,0.0,0.0,25.5,0.0,95,Overcast
2024-11-19 06:00:00,94,24.3,31.4,0.0,1009.0,1006.1,0.01,0.19,1.8,233,3.6,29.7,1,0.0,0.1,4.0,25.4,0.0,89,Overcast
2024-11-19 07:00:00,88,24.5,32.5,0.0,1009.6,1006.7,0.04,0.42,3.1,225,6.5,29.5,1,3600.0,0.95,93.0,26.6,0.0,69,Partly cloudy
2024-11-19 08:00:00,80,24.2,33.8,0.0,1009.7,1006.8,0.16,0.76,2.8,230,7.9,29.5,1,3600.0,2.95,234.0,28.0,0.0,80,Partly cloudy
2024-11-19 09:00:00,72,24.0,35.4,0.0,1009.6,1006.8,0.29,1.16,2.4,243,8.3,29.5,1,3600.0,5.25,347.0,29.6,0.0,98,Overcast
2024-11-19 10:00:00,64,23.4,37.3,0.0,1009.4,1006.6,0.36,1.62,2.4,243,8.3,29.6,1,3600.0,7.05,458.0,31.0,0.0,100,Overcast
2024-11-19 11:00:00,58,23.0,38.9,0.0,1008.8,1006.0,0.41,2.03,2.4,243,8.3,29.7,1,3600.0,8.15,509.0,32.3,0.0,100,Overcast
2024-11-19 12:00:00,54,22.7,39.8,0.0,1007.7,1004.9,0.44,2.34,2.7,247,9.4,30.0,1,3600.0,8.5,533.0,33.2,0.0,100,Overcast
2024-11-19 13:00:00,51,22.9,41.0,0.0,1005.9,1003.1,0.46,2.67,4.6,315,10.8,30.3,1,3600.0,7.85,565.0,34.5,0.0,86,Overcast
2024-11-19 14:00:00,56,23.8,39.2,0.1,1005.3,1002.5,0.45,2.31,10.5,329,22.3,30.7,1,3600.0,5.6,465.0,33.8,0.1,100,Overcast
2024-11-19 15:00:00,70,25.1,36.5,1.6,1005.0,1002.2,0.37,1.37,10.5,333,26.3,31.0,1,3600.0,3.3,190.0,31.3,1.6,100,Thunderstorm: Slight or moderate
2024-11-19 16:00:00,71,25.1,36.6,0.6,1005.3,1002.5,0.24,1.3,8.4,320,22.7,31.2,1,2476.66,2.15,76.0,31.0,0.6,100,Rain showers: Slight
2024-11-19 17:00:00,74,25.3,36.5,0.8,1005.5,1002.7,0.17,1.13,6.6,319,18.0,31.3,1,3014.14,1.5,50.0,30.5,0.8,100,Thunderstorm: Slight or moderate
2024-11-19 18:00:00,78,25.0,35.5,3.1,1006.5,1003.7,0.1,0.89,3.8,311,13.7,31.4,0,0.0,0.2,2.0,29.3,3.1,100,Thunderstorm with slight hail
2024-11-19 19:00:00,88,24.9,33.1,2.9,1007.8,1004.9,0.06,0.43,4.6,129,8.6,31.1,0,0.0,0.0,0.0,27.1,2.9,100,Thunderstorm with slight hail
2024-11-19 20:00:00,88,24.7,32.7,1.1,1008.6,1005.7,0.06,0.42,4.5,119,11.2,31.1,0,0.0,0.0,0.0,26.8,1.1,100,Thunderstorm: Slight or moderate
2024-11-19 21:00:00,89,24.5,32.2,0.6,1009.0,1006.1,0.05,0.38,4.5,104,10.8,30.9,0,0.0,0.0,0.0,26.5,0.6,100,Rain showers: Slight
2024-11-19 22:00:00,89,24.3,32.2,0.6,1009.1,1006.2,0.03,0.38,2.6,74,9.0,30.8,0,0.0,0.0,0.0,26.3,0.6,100,Rain showers: Slight
2024-11-19 23:00:00,89,24.3,32.2,0.3,1008.9,1006.0,0.03,0.38,2.2,81,5.4,30.6,0,0.0,0.0,0.0,26.3,0.3,98,Rain showers: Slight
2024-11-20 00:00:00,90,24.4,32.4,0.0,1008.4,1005.5,0.02,0.34,1.0,135,4.7,30.5,0,0.0,0.0,0.0,26.2,0.0,100,Overcast
2024-11-20 01:00:00,92,24.6,32.2,0.0,1008.4,1005.5,0.01,0.27,1.6,207,4.0,30.3,0,0.0,0.0,0.0,26.0,0.0,100,Overcast
2024-11-20 02:00:00,93,24.5,31.9,0.0,1007.5,1004.6,0.01,0.23,1.9,202,4.7,30.2,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-11-20 03:00:00,95,24.7,31.8,0.0,1006.7,1003.8,0.01,0.16,2.3,198,4.7,30.0,0,0.0,0.0,0.0,25.6,0.0,100,Fog
2024-11-20 04:00:00,96,24.7,31.7,0.0,1006.6,1003.7,0.01,0.13,1.9,202,4.7,29.9,0,0.0,0.0,0.0,25.4,0.0,100,Fog
2024-11-20 05:00:00,96,24.6,31.6,0.0,1007.1,1004.2,0.01,0.13,1.5,194,4.0,29.7,0,0.0,0.0,0.0,25.3,0.0,100,Fog
2024-11-20 06:00:00,96,24.7,31.8,0.0,1007.7,1004.8,0.01,0.13,1.4,180,3.6,29.6,1,0.0,0.05,0.0,25.4,0.0,100,Fog
2024-11-20 07:00:00,92,24.8,32.5,0.0,1008.5,1005.6,0.03,0.27,2.4,153,4.3,29.5,1,0.0,0.85,7.0,26.2,0.0,99,Overcast
2024-11-20 08:00:00,84,24.7,33.9,0.0,1009.1,1006.2,0.15,0.59,2.3,129,6.8,29.4,1,3600.0,2.25,144.0,27.7,0.0,100,Overcast
2024-11-20 09:00:00,77,24.6,35.3,0.0,1009.0,1006.2,0.26,0.92,1.3,124,7.9,29.4,1,3600.0,4.7,211.0,29.0,0.0,100,Overcast
2024-11-20 10:00:00,73,24.5,37.0,0.1,1008.8,1006.0,0.38,1.14,0.4,90,7.6,29.4,1,3600.0,6.6,359.0,29.9,0.1,100,Overcast
2024-11-20 11:00:00,70,24.4,37.7,0.1,1008.2,1005.4,0.43,1.31,2.1,329,9.4,29.6,1,3600.0,8.4,405.0,30.5,0.1,98,Overcast
2024-11-20 12:00:00,66,24.5,38.5,0.1,1007.6,1004.8,0.44,1.58,5.1,356,13.0,29.7,1,3600.0,8.3,447.0,31.7,0.1,71,Partly cloudy
2024-11-20 13:00:00,59,24.0,39.3,0.1,1006.0,1003.2,0.45,2.07,6.9,332,19.4,30.1,1,3600.0,8.5,439.0,33.1,0.1,100,Overcast
2024-11-20 14:00:00,62,24.4,38.2,0.2,1005.1,1002.3,0.44,1.87,10.2,328,22.7,30.4,1,3600.0,4.8,393.0,32.7,0.2,100,Overcast
2024-11-20 15:00:00,70,24.6,35.6,1.9,1004.4,1001.6,0.34,1.32,10.3,324,24.8,30.6,1,2610.84,3.35,106.0,30.7,1.9,100,Thunderstorm: Slight or moderate
2024-11-20 16:00:00,72,24.9,36.2,0.4,1004.5,1001.7,0.23,1.23,7.5,325,22.0,30.8,1,561.12,3.35,42.0,30.6,0.4,100,Rain showers: Slight
2024-11-20 17:00:00,74,24.9,36.0,0.7,1004.9,1002.1,0.14,1.11,5.2,304,16.2,30.9,1,0.0,0.65,5.0,30.1,0.7,100,Rain showers: Slight
2024-11-20 18:00:00,77,24.8,35.2,1.8,1005.6,1002.8,0.09,0.93,4.0,297,11.2,31.0,0,0.0,0.05,0.0,29.2,1.8,100,Thunderstorm: Slight or moderate
2024-11-20 19:00:00,86,24.8,33.9,1.6,1007.2,1004.3,0.04,0.51,0.8,63,7.9,30.8,0,0.0,0.0,0.0,27.4,1.6,100,Thunderstorm: Slight or moderate
2024-11-20 20:00:00,87,24.9,33.4,0.3,1007.9,1005.0,0.04,0.47,3.2,117,6.8,30.7,0,0.0,0.0,0.0,27.2,0.3,100,Rain showers: Slight
2024-11-20 21:00:00,89,25.0,32.9,0.0,1008.6,1005.7,0.04,0.39,5.2,124,10.4,30.6,0,0.0,0.0,0.0,27.0,0.0,100,Overcast
2024-11-20 22:00:00,90,24.9,32.6,0.0,1008.3,1005.4,0.04,0.35,5.2,124,10.8,30.5,0,0.0,0.0,0.0,26.7,0.0,100,Overcast
2024-11-20 23:00:00,90,24.7,32.3,0.0,1008.0,1005.1,0.03,0.35,4.6,129,10.4,30.3,0,0.0,0.0,0.0,26.5,0.0,100,Overcast
2024-11-21 00:00:00,90,24.5,32.1,0.0,1007.4,1004.5,0.03,0.34,3.6,143,9.4,30.2,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-11-21 01:00:00,91,24.4,32.1,0.0,1007.2,1004.3,0.02,0.3,1.8,217,7.9,30.1,0,0.0,0.0,0.0,26.0,0.0,84,Overcast
2024-11-21 02:00:00,92,24.4,31.9,0.0,1006.5,1003.6,0.01,0.27,1.9,202,4.3,30.0,0,0.0,0.0,0.0,25.8,0.0,73,Partly cloudy
2024-11-21 03:00:00,92,24.2,31.7,0.0,1006.1,1003.2,0.01,0.26,1.1,198,4.0,29.8,0,0.0,0.0,0.0,25.6,0.0,68,Partly cloudy
2024-11-21 04:00:00,93,24.2,31.6,0.0,1006.3,1003.4,0.01,0.23,1.1,180,2.2,29.7,0,0.0,0.0,0.0,25.5,0.0,68,Partly cloudy
2024-11-21 05:00:00,93,24.1,31.3,0.0,1006.9,1004.0,-0.0,0.23,1.1,180,2.2,29.5,0,0.0,0.0,0.0,25.3,0.0,84,Overcast
2024-11-21 06:00:00,94,24.2,31.2,0.0,1007.4,1004.5,0.01,0.19,1.8,180,3.6,29.4,1,0.0,0.05,5.0,25.3,0.0,75,Partly cloudy
2024-11-21 07:00:00,89,24.6,32.9,0.0,1007.5,1004.6,0.04,0.38,1.8,180,5.8,29.3,1,3600.0,0.8,101.0,26.6,0.0,84,Mainly clear
2024-11-21 08:00:00,78,24.1,34.2,0.0,1008.1,1005.2,0.19,0.84,1.5,166,6.1,29.2,1,3600.0,3.0,272.0,28.3,0.0,84,Overcast
2024-11-21 09:00:00,71,23.9,36.0,0.0,1008.1,1005.3,0.33,1.21,0.4,180,5.0,29.2,1,3600.0,4.95,385.0,29.8,0.0,70,Partly cloudy
2024-11-21 10:00:00,65,23.7,38.0,0.0,1008.0,1005.2,0.43,1.58,0.5,315,3.2,29.3,1,3600.0,7.3,485.0,31.1,0.0,52,Partly cloudy
2024-11-21 11:00:00,61,23.5,39.0,0.0,1007.7,1004.9,0.49,1.85,2.5,352,9.4,29.5,1,3600.0,8.7,529.0,32.0,0.0,77,Partly cloudy
2024-11-21 12:00:00,58,23.6,40.0,0.0,1007.0,1004.2,0.54,2.11,6.1,357,15.1,29.7,1,3600.0,8.8,607.0,33.0,0.0,80,Partly cloudy
2024-11-21 13:00:00,55,23.7,39.5,0.3,1005.2,1002.4,0.5,2.4,9.8,336,22.3,30.1,1,3600.0,8.25,393.0,34.1,0.3,80,Rain showers: Slight
2024-11-21 14:00:00,69,25.3,36.9,2.6,1004.7,1001.9,0.44,1.45,12.2,346,27.0,30.4,1,3600.0,3.45,278.0,31.7,2.6,100,Thunderstorm with slight hail
2024-11-21 15:00:00,71,25.1,36.2,2.4,1004.3,1001.5,0.36,1.3,11.4,336,27.7,30.6,1,2942.94,3.45,114.0,31.0,2.4,100,Thunderstorm with slight hail
2024-11-21 16:00:00,73,25.2,36.0,1.7,1005.0,1002.2,0.24,1.18,9.5,323,23.0,30.8,1,0.0,3.05,18.0,30.6,1.7,100,Thunderstorm: Slight or moderate
2024-11-21 17:00:00,77,25.3,35.6,4.6,1005.5,1002.7,0.16,0.96,7.6,315,19.8,30.9,1,0.0,1.1,0.0,29.8,4.6,100,Thunderstorm with slight hail
2024-11-21 18:00:00,84,25.4,34.4,7.0,1006.4,1003.6,0.1,0.62,6.5,276,15.8,30.9,0,0.0,0.1,0.0,28.4,7.0,100,Thunderstorm with slight hail
2024-11-21 19:00:00,87,25.2,34.1,3.5,1007.2,1004.3,0.05,0.48,2.4,207,13.7,30.8,0,0.0,0.0,0.0,27.6,3.5,100,Thunderstorm: Slight or moderate
2024-11-21 20:00:00,89,25.3,33.8,0.6,1008.4,1005.5,0.04,0.4,3.3,167,6.8,30.8,0,0.0,0.0,0.0,27.3,0.6,100,Rain showers: Slight
2024-11-21 21:00:00,90,25.3,33.3,0.9,1009.2,1006.3,0.04,0.36,4.6,141,9.4,30.7,0,0.0,0.0,0.0,27.1,0.9,100,Thunderstorm: Slight or moderate
2024-11-21 22:00:00,89,24.7,32.6,1.4,1009.3,1006.4,0.04,0.39,4.8,138,10.4,30.6,0,0.0,0.0,0.0,26.7,1.4,100,Thunderstorm: Slight or moderate
2024-11-21 23:00:00,89,24.4,32.1,1.4,1009.0,1006.1,0.04,0.38,4.1,135,10.1,30.4,0,0.0,0.0,0.0,26.4,1.4,100,Rain showers: Slight
2024-11-22 00:00:00,90,24.4,32.1,0.7,1008.5,1005.6,0.03,0.34,3.1,144,8.6,30.3,0,0.0,0.0,0.0,26.2,0.7,100,Rain showers: Slight
2024-11-22 01:00:00,91,24.4,32.0,0.5,1008.3,1005.4,0.02,0.3,1.9,202,6.5,30.2,0,0.0,0.0,0.0,26.0,0.5,100,Rain showers: Slight
2024-11-22 02:00:00,92,24.2,31.5,0.3,1007.3,1004.4,0.02,0.26,2.2,180,5.0,30.1,0,0.0,0.0,0.0,25.6,0.3,100,Rain showers: Slight
2024-11-22 03:00:00,92,24.1,31.4,0.1,1006.7,1003.8,0.02,0.26,1.4,180,5.0,29.9,0,0.0,0.0,0.0,25.5,0.1,100,Overcast
2024-11-22 04:00:00,92,24.1,31.4,0.0,1006.7,1003.8,0.01,0.26,1.4,180,3.2,29.8,0,0.0,0.0,0.0,25.5,0.0,100,Overcast
2024-11-22 05:00:00,92,24.1,31.6,0.0,1007.3,1004.4,0.01,0.26,0.8,207,3.2,29.7,0,0.0,0.0,0.0,25.5,0.0,100,Overcast
2024-11-22 06:00:00,92,24.2,31.7,0.0,1007.8,1004.9,0.01,0.26,0.4,180,1.4,29.5,1,0.0,0.1,0.0,25.6,0.0,100,Overcast
2024-11-22 07:00:00,88,24.3,32.4,0.0,1008.2,1005.3,0.03,0.41,2.2,270,2.2,29.4,1,0.0,1.05,3.0,26.4,0.0,100,Overcast
2024-11-22 08:00:00,83,24.5,33.6,0.0,1008.6,1005.7,0.13,0.63,3.0,256,7.2,29.4,1,2858.62,2.85,73.0,27.6,0.0,100,Overcast
2024-11-22 09:00:00,76,24.3,34.4,0.0,1008.6,1005.8,0.23,0.96,5.2,245,11.9,29.3,1,3540.59,4.7,119.0,28.9,0.0,100,Overcast
2024-11-22 10:00:00,70,24.1,35.6,0.0,1008.3,1005.5,0.31,1.28,5.5,247,13.0,29.4,1,3370.91,6.5,142.0,30.2,0.0,100,Overcast
2024-11-22 11:00:00,67,24.1,36.4,0.0,1007.7,1004.9,0.32,1.47,4.4,261,12.6,29.5,1,468.71,7.85,70.0,30.9,0.0,100,Overcast
2024-11-22 12:00:00,62,23.4,36.8,0.0,1006.9,1004.1,0.31,1.77,4.0,265,10.8,29.7,1,0.0,8.55,57.0,31.6,0.0,100,Overcast
2024-11-22 13:00:00,61,24.0,38.0,0.0,1005.6,1002.8,0.32,1.91,4.3,270,13.3,30.0,1,0.0,7.8,51.0,32.5,0.0,100,Overcast
2024-11-22 14:00:00,61,23.9,37.2,0.0,1004.7,1001.9,0.32,1.89,7.9,270,17.3,30.2,1,1544.5,6.15,96.0,32.4,0.0,100,Overcast
2024-11-22 15:00:00,70,24.9,36.3,0.9,1004.3,1001.5,0.28,1.35,10.1,270,22.0,30.4,1,1818.84,3.15,87.0,31.1,0.9,100,Thunderstorm: Slight or moderate
2024-11-22 16:00:00,74,25.0,35.5,1.8,1005.2,1002.4,0.23,1.11,9.3,257,22.0,30.5,1,275.58,1.15,37.0,30.2,1.8,100,Thunderstorm: Slight or moderate
2024-11-22 17:00:00,75,24.7,35.0,1.3,1006.1,1003.3,0.16,1.04,7.9,246,19.8,30.6,1,0.0,0.4,14.0,29.6,1.3,100,Thunderstorm: Slight or moderate
2024-11-22 18:00:00,78,24.7,34.4,0.0,1006.8,1004.0,0.09,0.88,7.9,246,16.6,30.7,0,0.0,0.15,0.0,29.0,0.0,100,Overcast
2024-11-22 19:00:00,85,24.9,33.8,0.5,1007.6,1004.7,0.05,0.55,3.2,207,15.1,30.7,0,0.0,0.0,0.0,27.6,0.5,100,Rain showers: Slight
2024-11-22 20:00:00,86,24.8,33.6,2.0,1008.7,1005.8,0.04,0.51,2.2,180,6.5,30.6,0,0.0,0.0,0.0,27.3,2.0,100,Thunderstorm: Slight or moderate
2024-11-22 21:00:00,87,24.7,33.2,1.6,1009.2,1006.3,0.03,0.46,2.0,135,5.0,30.5,0,0.0,0.0,0.0,27.0,1.6,100,Thunderstorm: Slight or moderate
2024-11-22 22:00:00,88,24.7,33.0,1.2,1009.3,1006.4,0.03,0.42,2.1,121,5.0,30.4,0,0.0,0.0,0.0,26.8,1.2,100,Thunderstorm: Slight or moderate
2024-11-22 23:00:00,89,24.6,32.6,0.7,1008.8,1005.9,0.03,0.38,2.8,130,5.8,30.3,0,0.0,0.0,0.0,26.6,0.7,100,Rain showers: Slight
2024-11-23 00:00:00,89,24.4,32.4,0.6,1008.5,1005.6,0.02,0.38,2.3,162,5.4,30.2,0,0.0,0.0,0.0,26.4,0.6,100,Rain showers: Slight
2024-11-23 01:00:00,87,24.1,32.3,0.6,1007.9,1005.0,0.03,0.45,2.5,278,5.4,30.1,0,0.0,0.0,0.0,26.5,0.6,100,Rain showers: Slight
2024-11-23 02:00:00,87,23.9,31.9,0.0,1007.1,1004.2,0.03,0.44,2.5,278,6.1,30.0,0,0.0,0.0,0.0,26.3,0.0,100,Overcast
2024-11-23 03:00:00,88,24.0,31.9,0.0,1006.9,1004.0,0.02,0.41,2.2,279,5.4,29.8,0,0.0,0.0,0.0,26.1,0.0,100,Overcast
2024-11-23 04:00:00,89,24.0,31.7,0.0,1007.0,1004.1,0.02,0.37,1.8,270,4.7,29.7,0,0.0,0.0,0.0,25.9,0.0,95,Overcast
2024-11-23 05:00:00,90,24.1,31.9,0.0,1008.0,1005.1,0.01,0.33,1.1,252,3.6,29.6,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-11-23 06:00:00,91,24.3,32.0,0.0,1008.4,1005.5,0.01,0.3,0.8,243,2.2,29.5,1,0.0,0.05,0.0,25.9,0.0,100,Overcast
2024-11-23 07:00:00,87,24.3,32.8,0.0,1008.6,1005.7,0.04,0.45,1.0,225,3.6,29.3,1,2054.46,0.5,31.0,26.7,0.0,100,Overcast
2024-11-23 08:00:00,82,24.6,34.2,0.0,1009.1,1006.2,0.14,0.68,1.3,236,5.0,29.3,1,3600.0,2.05,108.0,28.0,0.0,100,Overcast
2024-11-23 09:00:00,74,24.4,35.5,0.0,1009.1,1006.3,0.26,1.07,2.4,207,7.6,29.3,1,3600.0,2.3,193.0,29.5,0.0,100,Overcast
2024-11-23 10:00:00,67,24.0,37.2,0.0,1008.7,1005.9,0.36,1.46,2.5,225,8.6,29.4,1,3600.0,2.5,305.0,30.8,0.0,100,Overcast
2024-11-23 11:00:00,63,23.9,38.8,0.0,1008.1,1005.3,0.41,1.74,1.8,259,9.0,29.5,1,3600.0,3.2,356.0,31.9,0.0,100,Overcast
2024-11-23 12:00:00,60,23.9,40.1,0.0,1007.1,1004.3,0.45,1.98,2.9,270,10.8,29.8,1,3600.0,4.5,440.0,32.7,0.0,100,Overcast
2024-11-23 13:00:00,59,23.8,38.8,0.0,1006.2,1003.4,0.43,2.05,8.1,291,13.0,30.0,1,3600.0,5.1,345.0,32.9,0.0,100,Overcast
2024-11-23 14:00:00,58,23.6,37.9,0.0,1005.3,1002.5,0.34,2.11,9.5,279,20.9,30.3,1,3600.0,4.15,218.0,33.0,0.0,100,Overcast
2024-11-23 15:00:00,63,24.1,36.8,0.4,1005.2,1002.4,0.31,1.76,10.1,266,22.3,30.5,1,3600.0,3.3,173.0,32.1,0.4,100,Rain showers: Slight
2024-11-23 16:00:00,72,24.8,36.2,2.1,1005.9,1003.1,0.2,1.21,5.5,259,22.0,30.7,1,0.0,2.15,11.0,30.4,2.1,100,Thunderstorm with slight hail
2024-11-23 17:00:00,74,24.7,35.8,0.9,1006.3,1003.5,0.11,1.09,3.9,248,12.2,30.8,1,0.0,0.85,0.0,29.8,0.9,100,Thunderstorm: Slight or moderate
2024-11-23 18:00:00,76,24.6,35.3,1.2,1007.0,1004.2,0.07,0.97,3.1,225,8.3,30.9,0,0.0,0.1,0.0,29.3,1.2,100,Thunderstorm: Slight or moderate
2024-11-23 19:00:00,81,24.7,34.4,0.7,1007.5,1004.7,0.06,0.73,3.3,174,9.4,30.8,0,0.0,0.0,0.0,28.3,0.7,100,Rain showers: Slight
2024-11-23 20:00:00,84,24.9,34.0,0.5,1008.3,1005.4,0.04,0.6,3.3,174,6.5,30.8,0,0.0,0.0,0.0,27.8,0.5,100,Rain showers: Slight
2024-11-23 21:00:00,85,24.6,33.5,0.6,1008.6,1005.7,0.03,0.55,2.1,211,6.5,30.7,0,0.0,0.0,0.0,27.4,0.6,100,Rain showers: Slight
2024-11-23 22:00:00,86,24.6,33.3,0.3,1009.1,1006.2,0.02,0.5,1.8,259,4.3,30.6,0,0.0,0.0,0.0,27.1,0.3,100,Rain showers: Slight
2024-11-23 23:00:00,86,24.2,32.6,0.4,1008.7,1005.8,0.02,0.49,2.5,278,5.0,30.5,0,0.0,0.0,0.0,26.8,0.4,100,Rain showers: Slight
2024-11-24 00:00:00,87,24.0,32.1,0.3,1008.4,1005.5,0.03,0.45,2.5,270,5.8,30.4,0,0.0,0.0,0.0,26.4,0.3,100,Rain showers: Slight
2024-11-24 01:00:00,89,24.2,31.8,0.4,1007.5,1004.6,0.02,0.37,3.3,276,6.5,30.2,0,0.0,0.0,0.0,26.1,0.4,100,Rain showers: Slight
2024-11-24 02:00:00,90,24.1,31.6,0.0,1007.2,1004.3,0.02,0.33,3.2,270,6.8,30.1,0,0.0,0.0,0.0,25.9,0.0,100,Overcast
2024-11-24 03:00:00,91,24.2,31.6,0.0,1007.1,1004.2,0.01,0.3,2.9,270,6.5,29.9,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-11-24 04:00:00,91,24.2,31.6,0.0,1007.5,1004.6,0.01,0.3,2.6,254,5.4,29.8,0,0.0,0.0,0.0,25.8,0.0,100,Overcast
2024-11-24 05:00:00,91,24.1,31.5,0.0,1008.0,1005.1,0.01,0.3,2.3,252,5.0,29.7,0,0.0,0.0,0.0,25.7,0.0,100,Overcast
2024-11-24 06:00:00,91,24.1,31.5,0.0,1008.2,1005.3,0.01,0.3,1.8,233,4.3,29.5,1,0.0,0.05,0.0,25.7,0.0,100,Overcast
2024-11-24 07:00:00,89,24.6,32.8,0.0,1008.8,1005.9,0.03,0.38,1.5,104,5.4,29.4,1,0.0,0.9,14.0,26.6,0.0,100,Overcast
2024-11-24 08:00:00,81,24.6,34.5,0.0,1009.1,1006.2,0.15,0.73,1.3,146,5.0,29.3,1,3600.0,2.9,159.0,28.2,0.0,100,Overcast
2024-11-24 09:00:00,74,24.5,35.9,0.0,1009.5,1006.7,0.26,1.08,1.0,135,5.0,29.3,1,3600.0,4.7,194.0,29.7,0.0,100,Overcast
2024-11-24 10:00:00,67,24.0,37.2,0.0,1009.1,1006.3,0.34,1.47,1.6,243,6.1,29.4,1,3600.0,5.75,216.0,30.9,0.0,100,Overcast
2024-11-24 11:00:00,62,23.5,37.5,0.0,1008.7,1005.9,0.38,1.78,4.3,270,11.9,29.6,1,3600.0,5.5,174.0,31.7,0.0,100,Overcast
2024-11-24 12:00:00,61,23.6,37.6,0.0,1007.9,1005.1,0.37,1.86,4.7,270,13.0,29.8,1,1153.11,4.65,95.0,32.1,0.0,100,Overcast
2024-11-24 13:00:00,54,22.8,36.9,0.0,1006.7,1003.9,0.31,2.36,12.8,260,15.5,30.1,1,0.0,6.2,43.0,33.4,0.0,100,Overcast
